id,time_stamp,pm2.5_atm,pm2.5_cf_1,name
28423,2020-11-01T00:00:00Z,10.3,10.4,GRIZZLY WAY
28423,2020-10-01T00:00:00Z,13.4,14.2,GRIZZLY WAY
28423,2022-06-01T00:00:00Z,3.2,3.2,GRIZZLY WAY
28423,2020-06-01T00:00:00Z,2.4,2.4,GRIZZLY WAY
28423,2022-08-01T00:00:00Z,10.6,10.7,GRIZZLY WAY
28423,2022-04-01T00:00:00Z,3.6,3.8,GRIZZLY WAY
28423,2025-06-01T00:00:00Z,6.5,6.7,GRIZZLY WAY
28423,2022-07-01T00:00:00Z,7.9,8.1,GRIZZLY WAY
28423,2022-12-01T00:00:00Z,8,8.1,GRIZZLY WAY
28423,2023-08-01T00:00:00Z,26.7,32.3,GRIZZLY WAY
28423,2025-01-01T00:00:00Z,9.4,9.5,GRIZZLY WAY
28423,2022-03-01T00:00:00Z,2.8,2.8,GRIZZLY WAY
13975,2023-08-01T00:00:00Z,28.3,35.8,Corvette Dr.
13975,2024-08-01T00:00:00Z,13.5,14.1,Corvette Dr.
13975,2025-06-01T00:00:00Z,5.8,6,Corvette Dr.
13975,2022-08-01T00:00:00Z,12.9,13.5,Corvette Dr.
13975,2021-10-01T00:00:00Z,5.4,5.5,Corvette Dr.
13975,2023-03-01T00:00:00Z,2.9,3,Corvette Dr.
13975,2022-10-01T00:00:00Z,14.5,15,Corvette Dr.
13975,2025-03-01T00:00:00Z,1.7,1.7,Corvette Dr.
13975,2020-12-01T00:00:00Z,5.7,5.7,Corvette Dr.
13975,2021-09-01T00:00:00Z,11.3,12.8,Corvette Dr.
13975,2020-10-01T00:00:00Z,9.8,10.3,Corvette Dr.
13975,2022-06-01T00:00:00Z,2.7,2.8,Corvette Dr.
13975,2020-04-01T00:00:00Z,2.7,2.7,Corvette Dr.
13975,2021-07-01T00:00:00Z,29.6,36.5,Corvette Dr.
13975,2023-05-01T00:00:00Z,12.8,15.9,Corvette Dr.
13975,2022-05-01T00:00:00Z,1.8,1.8,Corvette Dr.
13975,2021-11-01T00:00:00Z,11.3,11.7,Corvette Dr.
13975,2020-02-01T00:00:00Z,1.4,1.5,Corvette Dr.
13975,2025-04-01T00:00:00Z,2.2,2.2,Corvette Dr.
13975,2025-07-01T00:00:00Z,6,6,Corvette Dr.
13975,2022-11-01T00:00:00Z,17.7,18.6,Corvette Dr.
13975,2023-01-01T00:00:00Z,3.7,3.7,Corvette Dr.
13975,2024-02-01T00:00:00Z,3.5,3.6,Corvette Dr.
13975,2021-04-01T00:00:00Z,3.4,3.6,Corvette Dr.
13975,2023-11-01T00:00:00Z,10.8,11.1,Corvette Dr.
13975,2022-07-01T00:00:00Z,5.7,5.7,Corvette Dr.
13975,2022-03-01T00:00:00Z,2.1,2.1,Corvette Dr.
13975,2024-05-01T00:00:00Z,1.7,1.7,Corvette Dr.
13975,2021-03-01T00:00:00Z,4,4.2,Corvette Dr.
13975,2020-07-01T00:00:00Z,4.3,4.4,Corvette Dr.
13975,2021-12-01T00:00:00Z,4.5,4.6,Corvette Dr.
13975,2023-04-01T00:00:00Z,2.8,2.9,Corvette Dr.
13975,2022-12-01T00:00:00Z,6,6.1,Corvette Dr.
13975,2024-09-01T00:00:00Z,8.5,8.8,Corvette Dr.
13975,2025-02-01T00:00:00Z,3.8,3.8,Corvette Dr.
13975,2020-03-01T00:00:00Z,2.1,2.2,Corvette Dr.
13975,2021-05-01T00:00:00Z,2.1,2.1,Corvette Dr.
13975,2023-12-01T00:00:00Z,4.9,5,Corvette Dr.
13975,2023-09-01T00:00:00Z,6.2,6.2,Corvette Dr.
13975,2021-01-01T00:00:00Z,3.8,3.8,Corvette Dr.
13975,2024-06-01T00:00:00Z,2.2,2.4,Corvette Dr.
13975,2020-08-01T00:00:00Z,7.4,7.5,Corvette Dr.
13975,2024-11-01T00:00:00Z,12.6,12.9,Corvette Dr.
13975,2025-01-01T00:00:00Z,6,6,Corvette Dr.
13975,2021-06-01T00:00:00Z,10.8,13,Corvette Dr.
13975,2021-08-01T00:00:00Z,36.2,49.7,Corvette Dr.
13975,2024-03-01T00:00:00Z,3,3,Corvette Dr.
13975,2020-11-01T00:00:00Z,8.5,8.9,Corvette Dr.
13975,2024-07-01T00:00:00Z,14.8,16.1,Corvette Dr.
13975,2023-07-01T00:00:00Z,11.8,13.1,Corvette Dr.
13975,2025-05-01T00:00:00Z,2.2,2.4,Corvette Dr.
13975,2024-12-01T00:00:00Z,4.9,5,Corvette Dr.
13975,2022-09-01T00:00:00Z,24,30.6,Corvette Dr.
13975,2020-01-01T00:00:00Z,2.5,2.5,Corvette Dr.
13975,2020-06-01T00:00:00Z,1.8,1.8,Corvette Dr.
13975,2023-06-01T00:00:00Z,7.4,7.5,Corvette Dr.
13975,2021-02-01T00:00:00Z,2.7,2.7,Corvette Dr.
13975,2022-04-01T00:00:00Z,2.7,2.8,Corvette Dr.
13975,2020-09-01T00:00:00Z,30.3,42.3,Corvette Dr.
13975,2024-10-01T00:00:00Z,3.9,3.9,Corvette Dr.
13975,2024-04-01T00:00:00Z,2.6,2.8,Corvette Dr.
13975,2022-02-01T00:00:00Z,3,3,Corvette Dr.
13975,2022-01-01T00:00:00Z,4.6,4.7,Corvette Dr.
13975,2023-10-01T00:00:00Z,8.2,8.7,Corvette Dr.
13975,2020-05-01T00:00:00Z,1.9,1.9,Corvette Dr.
13975,2024-01-01T00:00:00Z,5,5.1,Corvette Dr.
13975,2023-02-01T00:00:00Z,1.6,1.7,Corvette Dr.
2851,2022-07-01T00:00:00Z,7.1,7.1,Helena 2-North
2851,2022-04-01T00:00:00Z,3.3,3.4,Helena 2-North
2851,2022-09-01T00:00:00Z,28.6,37.7,Helena 2-North
2851,2023-10-01T00:00:00Z,5,5,Helena 2-North
2851,2022-08-01T00:00:00Z,9.3,9.3,Helena 2-North
2851,2024-09-01T00:00:00Z,16.9,21.5,Helena 2-North
2851,2022-01-01T00:00:00Z,8.6,8.7,Helena 2-North
2851,2021-01-01T00:00:00Z,6.1,6.1,Helena 2-North
2851,2022-03-01T00:00:00Z,2.6,2.6,Helena 2-North
2851,2020-03-01T00:00:00Z,4.4,4.4,Helena 2-North
2851,2021-10-01T00:00:00Z,6.9,7.7,Helena 2-North
2851,2020-09-01T00:00:00Z,21,28,Helena 2-North
